# Re=40k
   0.00000000000000      -0.00000000000000       0.00000000000000       0.00000000000000    
  0.768449977040291E-01  -1.11147177219391      0.442701624706388E-02  0.157193616032600    
  0.770799964666367E-01  -1.11187911033630      0.441044243052602E-02  0.157870098948479    
  0.773150026798248E-01  -1.11228632926941      0.439386814832687E-02  0.158546596765518    
  0.775500014424324E-01  -1.11269354820252      0.437729433178902E-02  0.159223079681397    
  0.777850002050400E-01  -1.11310088634491      0.436072051525116E-02  0.159899562597275    
  0.780199989676476E-01  -1.11350810527801      0.434414669871330E-02  0.160576045513153    
  0.782549977302551E-01  -1.11391532421112      0.432757288217545E-02  0.161252528429031    
  0.784899964928627E-01  -1.11432266235352      0.431099906563759E-02  0.161929011344910    
  0.787250027060509E-01  -1.11472988128662      0.429442478343844E-02  0.162605524063110    
  0.789600014686584E-01  -1.11513721942902      0.427785096690059E-02  0.163282006978989    
  0.791950002312660E-01  -1.11554443836212      0.426127715036273E-02  0.163958489894867    
  0.794299989938736E-01  -1.11593091487884      0.424520298838615E-02  0.164645239710808    
  0.796649977564812E-01  -1.11629891395569      0.422957399860025E-02  0.165341109037399    
  0.798999965190887E-01  -1.11666691303253      0.421394454315305E-02  0.166036993265152    
  0.801350027322769E-01  -1.11703491210938      0.419831462204456E-02  0.166732892394066    
  0.803700014948845E-01  -1.11740291118622      0.418268563225865E-02  0.167428776621818    
  0.806050002574921E-01  -1.11777091026306      0.416705617681146E-02  0.168124660849571    
  0.808399990200996E-01  -1.11813879013062      0.415142672136426E-02  0.168820530176163    
  0.810749977827072E-01  -1.11850678920746      0.413579773157835E-02  0.169516414403915    
  0.813099965453148E-01  -1.11887478828430      0.412016827613115E-02  0.170212298631668    
  0.815450027585030E-01  -1.11924278736115      0.410453835502267E-02  0.170908197760582    
  0.817800015211105E-01  -1.11961078643799      0.408890936523676E-02  0.171604081988335    
  0.820150002837181E-01  -1.11997878551483      0.407327990978956E-02  0.172299951314926    
  0.822499990463257E-01  -1.12034678459168      0.405765045434237E-02  0.172995835542679    
  0.824849978089333E-01  -1.12071478366852      0.404202099889517E-02  0.173691719770431    
  0.827199965715408E-01  -1.12108278274536      0.402639200910926E-02  0.174387603998184    
  0.829550027847290E-01  -1.12142026424408      0.401160214096308E-02  0.175094470381737    
  0.831900015473366E-01  -1.12175595760346      0.399686163291335E-02  0.175801962614059    
  0.834250003099442E-01  -1.12209165096283      0.398212065920234E-02  0.176509454846382    
  0.836599990725517E-01  -1.12242734432221      0.396738015115261E-02  0.177216961979866    
  0.838949978351593E-01  -1.12276303768158      0.395263964310288E-02  0.177924454212189    
  0.841299965977669E-01  -1.12309873104096      0.393789866939187E-02  0.178631946444511    
  0.843650028109550E-01  -1.12343442440033      0.392315769568086E-02  0.179339453577995    
  0.846000015735626E-01  -1.12377023696899      0.390841718763113E-02  0.180046945810318    
  0.848350003361702E-01  -1.12410593032837      0.389367644675076E-02  0.180754438042641    
  0.850699990987778E-01  -1.12444162368774      0.387893570587039E-02  0.181461930274963    
  0.853049978613853E-01  -1.12477731704712      0.386419496499002E-02  0.182169422507286    
  0.855399966239929E-01  -1.12510609626770      0.384966563433409E-02  0.182878270745277    
  0.857750028371811E-01  -1.12541818618774      0.383564038202167E-02  0.183590337634087    
  0.860100015997887E-01  -1.12573027610779      0.382161559537053E-02  0.184302374720573    
  0.862450003623962E-01  -1.12604236602783      0.380759080871940E-02  0.185014426708221    
  0.864799991250038E-01  -1.12635457515717      0.379356602206826E-02  0.185726478695869    
  0.867149978876114E-01  -1.12666666507721      0.377954123541713E-02  0.186438515782356    
  0.869499966502190E-01  -1.12697875499725      0.376551644876599E-02  0.187150567770004    
  0.871850028634071E-01  -1.12729096412659      0.375149119645357E-02  0.187862634658814    
  0.874200016260147E-01  -1.12759709358215      0.373766012489796E-02  0.188574969768524    
  0.876550003886223E-01  -1.12789559364319      0.372407189570367E-02  0.189287677407265    
  0.878899991512299E-01  -1.12819421291351      0.371048343367875E-02  0.190000370144844    
  0.881249979138374E-01  -1.12849283218384      0.369689520448446E-02  0.190713062882423    
  0.883599966764450E-01  -1.12878322601318      0.368358194828033E-02  0.191425248980522    
  0.885950028896332E-01  -1.12907361984253      0.367026799358427E-02  0.192137449979782    
  0.888300016522408E-01  -1.12936401367188      0.365695473738015E-02  0.192849621176720    
  0.890650004148483E-01  -1.12964689731598      0.364389992319047E-02  0.193560406565666    
  0.892999991774559E-01  -1.12992393970490      0.363105162978172E-02  0.194270089268684    
  0.895349979400635E-01  -1.13020086288452      0.361820310354233E-02  0.194979771971703    
  0.897699967026711E-01  -1.13047790527344      0.360535481013358E-02  0.195689454674721    
  0.900050029158592E-01  -1.13075482845306      0.359250605106354E-02  0.196399167180061    
  0.902400016784668E-01  -1.13103187084198      0.357965752482414E-02  0.197108834981918    
  0.904750004410744E-01  -1.13130879402161      0.356680923141539E-02  0.197818517684936    
  0.907099992036819E-01  -1.13158571720123      0.355396093800664E-02  0.198528200387955    
  0.909449979662895E-01  -1.13184654712677      0.354170566424727E-02  0.199231266975403    
  0.911799967288971E-01  -1.13210046291351      0.352969858795404E-02  0.199931561946869    
  0.914150029420853E-01  -1.13235449790955      0.351769127883017E-02  0.200631886720657    
  0.916500017046928E-01  -1.13260841369629      0.350568443536758E-02  0.201332181692123    
  0.918850004673004E-01  -1.13286232948303      0.349367759190500E-02  0.202032476663590    
  0.921199992299080E-01  -1.13311636447906      0.348167051561177E-02  0.202732771635055    
  0.923549979925156E-01  -1.13337028026581      0.346966367214918E-02  0.203433066606522    
  0.925899967551231E-01  -1.13362419605255      0.345765682868659E-02  0.204133361577988    
  0.928250029683113E-01  -1.13387823104858      0.344564951956272E-02  0.204833671450615    
  0.930600017309189E-01  -1.13413214683533      0.343364244326949E-02  0.205533966422081    
  0.932950004935265E-01  -1.13438606262207      0.342163559980690E-02  0.206234261393547    
  0.935299992561340E-01  -1.13463830947876      0.340969488024712E-02  0.206933215260506    
  0.937649980187416E-01  -1.13486146926880      0.339889619499445E-02  0.207609102129936    
  0.939999967813492E-01  -1.13508462905884      0.338809750974178E-02  0.208284974098206    
  0.942350029945374E-01  -1.13530778884888      0.337729859165847E-02  0.208960860967636    
  0.944700017571449E-01  -1.13553094863892      0.336649990640581E-02  0.209636747837067    
  0.947050005197525E-01  -1.13575410842896      0.335570122115314E-02  0.210312619805336    
  0.949399992823601E-01  -1.13597726821899      0.334490253590047E-02  0.210988491773605    
  0.951749980449677E-01  -1.13620042800903      0.333410408347845E-02  0.211664363741875    
  0.954099968075752E-01  -1.13642358779907      0.332330539822578E-02  0.212340235710144    
  0.956450030207634E-01  -1.13664674758911      0.331250648014247E-02  0.213016137480736    
  0.958800017833710E-01  -1.13686990737915      0.330170779488981E-02  0.213692009449005    
  0.961150005459785E-01  -1.13709294795990      0.329090910963714E-02  0.214367881417275    
  0.963499993085861E-01  -1.13731610774994      0.328011042438448E-02  0.215043753385544    
  0.965849980711937E-01  -1.13753926753998      0.326931197196245E-02  0.215719625353813    
  0.968199968338013E-01  -1.13776242733002      0.325851328670979E-02  0.216395512223244    
  0.970550030469894E-01  -1.13796854019165      0.324843847192824E-02  0.217048108577728    
  0.972900018095970E-01  -1.13815534114838      0.323917856439948E-02  0.217674508690834    
  0.975250005722046E-01  -1.13834214210510      0.322991888970137E-02  0.218300908803940    
  0.977599993348122E-01  -1.13852906227112      0.322065898217261E-02  0.218927308917046    
  0.979949980974197E-01  -1.13871586322784      0.321139907464385E-02  0.219553709030151    
  0.982299968600273E-01  -1.13890266418457      0.320213916711509E-02  0.220180109143257    
  0.984650030732155E-01  -1.13908946514130      0.319287902675569E-02  0.220806524157524    
  0.987000018358231E-01  -1.13927638530731      0.318361911922693E-02  0.221432924270630    
  0.989350005984306E-01  -1.13946318626404      0.317435921169817E-02  0.222059324383736    
  0.991699993610382E-01  -1.13964998722076      0.316509930416942E-02  0.222685724496841    
  0.994049981236458E-01  -1.13983678817749      0.315583939664066E-02  0.223312124609947    
  0.996399968862534E-01  -1.14002370834351      0.314657948911190E-02  0.223938524723053    
  0.998750030994415E-01  -1.14021050930023      0.313731934875250E-02  0.224564939737320    
  0.100110001862049      -1.14039731025696      0.312805944122374E-02  0.225191339850426    
  0.100345000624657      -1.14058423042297      0.311879953369498E-02  0.225817739963531    
  0.100579999387264      -1.14077103137970      0.310953962616622E-02  0.226444140076637    
  0.100814998149872      -1.14095652103424      0.310034165158868E-02  0.227067708969116    
  0.101049996912479      -1.14110410213471      0.309286895208061E-02  0.227612122893333    
  0.101285003125668      -1.14125168323517      0.308539625257254E-02  0.228156566619873    
  0.101520001888275      -1.14139926433563      0.307792378589511E-02  0.228700995445251    
  0.101755000650883      -1.14154684543610      0.307045108638704E-02  0.229245409369469    
  0.101989999413490      -1.14169442653656      0.306297861970961E-02  0.229789838194847    
  0.102224998176098      -1.14184200763702      0.305550592020154E-02  0.230334252119064    
  0.102459996938705      -1.14198958873749      0.304803345352411E-02  0.230878680944443    
  0.102695003151894      -1.14213716983795      0.304056075401604E-02  0.231423124670982    
  0.102930001914501      -1.14228463172913      0.303308805450797E-02  0.231967538595200    
  0.103165000677109      -1.14243221282959      0.302561558783054E-02  0.232511967420578    
  0.103399999439716      -1.14257979393005      0.301814312115312E-02  0.233056396245956    
  0.103634998202324      -1.14272737503052      0.301067042164504E-02  0.233600810170174    
  0.103869996964932      -1.14287495613098      0.300319795496762E-02  0.234145238995552    
  0.104105003178120      -1.14302253723145      0.299572502262890E-02  0.234689682722092    
  0.104340001940727      -1.14317011833191      0.298825255595148E-02  0.235234096646309    
  0.104575000703335      -1.14331769943237      0.298078008927405E-02  0.235778525471687    
  0.104809999465942      -1.14346528053284      0.297330738976598E-02  0.236322939395905    
  0.105044998228550      -1.14357483386993      0.296767079271376E-02  0.236758247017860    
  0.105279996991158      -1.14368307590485      0.296210008673370E-02  0.237189635634422    
  0.105515003204346      -1.14379131793976      0.295652891509235E-02  0.237621054053307    
  0.105750001966953      -1.14389955997467      0.295095820911229E-02  0.238052442669868    
  0.105985000729561      -1.14400780200958      0.294538727030158E-02  0.238483831286430    
  0.106219999492168      -1.14411604404450      0.293981656432152E-02  0.238915234804153    
  0.106454998254776      -1.14422416687012      0.293424562551081E-02  0.239346623420715    
  0.106689997017384      -1.14433240890503      0.292867468670011E-02  0.239778012037277    
  0.106925003230572      -1.14444065093994      0.292310374788940E-02  0.240209430456161    
  0.107160001993179      -1.14454889297485      0.291753280907869E-02  0.240640819072723    
  0.107395000755787      -1.14465713500977      0.291196210309863E-02  0.241072222590446    
  0.107629999518394      -1.14476525783539      0.290639116428793E-02  0.241503611207008    
  0.107864998281002      -1.14487349987030      0.290082045830786E-02  0.241934999823570    
  0.108099997043610      -1.14498174190521      0.289524951949716E-02  0.242366403341293    
  0.108335003256798      -1.14508998394012      0.288967858068645E-02  0.242797806859016    
  0.108570002019405      -1.14519822597504      0.288410764187574E-02  0.243229195475578    
  0.108805000782013      -1.14528703689575      0.287951226346195E-02  0.243591636419296    
  0.109039999544621      -1.14535868167877      0.287578417919576E-02  0.243892744183540    
  0.109274998307228      -1.14543032646179      0.287205632776022E-02  0.244193851947784    
  0.109509997069836      -1.14550197124481      0.286832824349403E-02  0.244494959712029    
  0.109745003283024      -1.14557349681854      0.286460015922785E-02  0.244796082377434    
  0.109980002045631      -1.14564514160156      0.286087230779231E-02  0.245097190141678    
  0.110215000808239      -1.14571678638458      0.285714422352612E-02  0.245398297905922    
  0.110449999570847      -1.14578843116760      0.285341637209058E-02  0.245699405670166    
  0.110684998333454      -1.14586007595062      0.284968828782439E-02  0.246000513434410    
  0.110919997096062      -1.14593172073364      0.284596043638885E-02  0.246301621198654    
  0.111155003309250      -1.14600336551666      0.284223235212266E-02  0.246602728962898    
  0.111390002071857      -1.14607501029968      0.283850426785648E-02  0.246903836727142    
  0.111625000834465      -1.14614653587341      0.283477641642094E-02  0.247204959392548    
  0.111859999597073      -1.14621818065643      0.283104833215475E-02  0.247506067156792    
  0.112094998359680      -1.14628982543945      0.282732048071921E-02  0.247807174921036    
  0.112329997122288      -1.14633214473724      0.282510765828192E-02  0.247989743947983    
  0.112565003335476      -1.14637267589569      0.282298238016665E-02  0.248165443539619    
  0.112800002098083      -1.14641332626343      0.282085733488202E-02  0.248341158032417    
  0.113035000860691      -1.14645385742188      0.281873228959739E-02  0.248516857624054    
  0.113269999623299      -1.14649450778961      0.281660724431276E-02  0.248692557215691    
  0.113504998385906      -1.14653503894806      0.281448196619749E-02  0.248868271708488    
  0.113739997148514      -1.14657568931580      0.281235692091286E-02  0.249043971300125    
  0.113975003361702      -1.14661622047424      0.281023187562823E-02  0.249219685792923    
  0.114210002124309      -1.14665687084198      0.280810683034360E-02  0.249395385384560    
  0.114445000886917      -1.14669740200043      0.280598155222833E-02  0.249571084976196    
  0.114679999649525      -1.14673805236816      0.280385650694370E-02  0.249746799468994    
  0.114914998412132      -1.14677178859711      0.280208792537451E-02  0.249893248081207    
  0.115149997174740      -1.14678931236267      0.280117057263851E-02  0.249969825148582    
  0.115385003387928      -1.14680671691895      0.280025321990251E-02  0.250046402215958    
  0.115620002150536      -1.14682424068451      0.279933609999716E-02  0.250122964382172    
  0.115855000913143      -1.14684176445007      0.279841874726117E-02  0.250199526548386    
  0.116089999675751      -1.14685916900635      0.279750162735581E-02  0.250276088714600    
  0.116324998438358      -1.14687669277191      0.279658427461982E-02  0.250352680683136    
  0.116559997200966      -1.14689409732819      0.279566692188382E-02  0.250429242849350    
  0.116795003414154      -1.14690566062927      0.279506156221032E-02  0.250479787588120    
  0.117030002176762      -1.14690971374512      0.279484712518752E-02  0.250497728586197    
  0.117265000939369      -1.14691388607025      0.279463245533407E-02  0.250515669584274    
  0.117499999701977      -1.14691793918610      0.279441801831126E-02  0.250533610582352    
  0.117734998464584      -1.14691388607025      0.279463245533407E-02  0.250515669584274    
  0.117969997227192      -1.14690971374512      0.279484712518752E-02  0.250497728586197    
  0.118205003440380      -1.14690566062927      0.279506156221032E-02  0.250479787588120    
  0.118440002202988      -1.14689409732819      0.279566692188382E-02  0.250429242849350    
  0.118675000965595      -1.14687669277191      0.279658427461982E-02  0.250352680683136    
  0.118909999728203      -1.14685916900635      0.279750162735581E-02  0.250276088714600    
  0.119144998490810      -1.14684176445007      0.279841874726117E-02  0.250199526548386    
  0.119379997253418      -1.14682424068451      0.279933609999716E-02  0.250122964382172    
  0.119615003466606      -1.14680671691895      0.280025321990251E-02  0.250046402215958    
  0.119850002229214      -1.14678931236267      0.280117057263851E-02  0.249969825148582    
  0.120085000991821      -1.14677178859711      0.280208792537451E-02  0.249893248081207    
  0.120319999754429      -1.14673805236816      0.280385650694370E-02  0.249746799468994    
  0.120554998517036      -1.14669740200043      0.280598155222833E-02  0.249571084976196    
  0.120789997279644      -1.14665687084198      0.280810683034360E-02  0.249395385384560    
  0.121025003492832      -1.14661622047424      0.281023187562823E-02  0.249219670891762    
  0.121260002255440      -1.14657568931580      0.281235692091286E-02  0.249043971300125    
  0.121495001018047      -1.14653503894806      0.281448196619749E-02  0.248868271708488    
  0.121729999780655      -1.14649450778961      0.281660724431276E-02  0.248692557215691    
  0.121964998543262      -1.14645385742188      0.281873228959739E-02  0.248516857624054    
  0.122199997305870      -1.14641332626343      0.282085733488202E-02  0.248341158032417    
  0.122435003519058      -1.14637267589569      0.282298238016665E-02  0.248165443539619    
  0.122670002281666      -1.14633214473724      0.282510765828192E-02  0.247989743947983    
  0.122905001044273      -1.14628982543945      0.282732048071921E-02  0.247807174921036    
  0.123139999806881      -1.14621818065643      0.283104833215475E-02  0.247506067156792    
  0.123374998569488      -1.14614653587341      0.283477641642094E-02  0.247204959392548    
  0.123609997332096      -1.14607501029968      0.283850426785648E-02  0.246903851628304    
  0.123845003545284      -1.14600336551666      0.284223235212266E-02  0.246602728962898    
  0.124080002307892      -1.14593172073364      0.284596043638885E-02  0.246301621198654    
  0.124315001070499      -1.14586007595062      0.284968828782439E-02  0.246000513434410    
  0.124549999833107      -1.14578843116760      0.285341637209058E-02  0.245699405670166    
  0.124784998595715      -1.14571678638458      0.285714422352612E-02  0.245398297905922    
  0.125019997358322      -1.14564514160156      0.286087230779231E-02  0.245097190141678    
  0.125255003571510      -1.14557349681854      0.286460039205849E-02  0.244796067476273    
  0.125489994883537      -1.14550197124481      0.286832801066339E-02  0.244494974613190    
  0.125725001096725      -1.14543032646179      0.287205609492958E-02  0.244193851947784    
  0.125960007309914      -1.14535868167877      0.287578417919576E-02  0.243892744183540    
  0.126194998621941      -1.14528703689575      0.287951203063130E-02  0.243591636419296    
  0.126430004835129      -1.14519822597504      0.288410764187574E-02  0.243229195475578    
  0.126664996147156      -1.14508998394012      0.288967834785581E-02  0.242797821760178    
  0.126900002360344      -1.14498174190521      0.289524928666651E-02  0.242366403341293    
  0.127134993672371      -1.14487349987030      0.290081999264657E-02  0.241935029625893    
  0.127369999885559      -1.14476525783539      0.290639116428793E-02  0.241503626108170    
  0.127605006098747      -1.14465713500977      0.291196210309863E-02  0.241072207689285    
  0.127839997410774      -1.14454889297485      0.291753280907869E-02  0.240640833973885    
  0.128075003623962      -1.14444065093994      0.292310374788940E-02  0.240209415555000    
  0.128309994935989      -1.14433240890503      0.292867445386946E-02  0.239778041839600    
  0.128545001149178      -1.14422416687012      0.293424562551081E-02  0.239346638321876    
  0.128780007362366      -1.14411604404450      0.293981656432152E-02  0.238915219902992    
  0.129014998674393      -1.14400780200958      0.294538727030158E-02  0.238483846187592    
  0.129250004887581      -1.14389955997467      0.295095820911229E-02  0.238052427768707    
  0.129484996199608      -1.14379131793976      0.295652891509235E-02  0.237621054053307    
  0.129720002412796      -1.14368307590485      0.296210008673370E-02  0.237189635634422    
  0.129954993724823      -1.14357483386993      0.296767055988312E-02  0.236758261919022    
  0.130189999938011      -1.14346528053284      0.297330738976598E-02  0.236322939395905    
  0.130425006151199      -1.14331769943237      0.298078032210469E-02  0.235778510570526    
  0.130659997463226      -1.14317011833191      0.298825255595148E-02  0.235234096646309    
  0.130895003676414      -1.14302253723145      0.299572525545955E-02  0.234689652919769    
  0.131129994988441      -1.14287495613098      0.300319772213697E-02  0.234145253896713    
  0.131365001201630      -1.14272737503052      0.301067042164504E-02  0.233600810170174    
  0.131600007414818      -1.14257979393005      0.301814335398376E-02  0.233056366443634    
  0.131834998726845      -1.14243221282959      0.302561558783054E-02  0.232511967420578    
  0.132070004940033      -1.14228463172913      0.303308828733861E-02  0.231967523694038    
  0.132304996252060      -1.14213716983795      0.304056075401604E-02  0.231423124670982    
  0.132540002465248      -1.14198958873749      0.304803345352411E-02  0.230878680944443    
  0.132774993777275      -1.14184200763702      0.305550568737090E-02  0.230334281921387    
  0.133009999990463      -1.14169442653656      0.306297861970961E-02  0.229789838194847    
  0.133245006203651      -1.14154684543610      0.307045131921768E-02  0.229245394468307    
  0.133479997515678      -1.14139926433563      0.307792378589511E-02  0.228700995445251    
  0.133715003728867      -1.14125168323517      0.308539648540318E-02  0.228156551718712    
  0.133949995040894      -1.14110410213471      0.309286871924996E-02  0.227612137794495    
  0.134185001254082      -1.14095652103424      0.310034165158868E-02  0.227067708969116    
  0.134419992566109      -1.14077103137970      0.310953939333558E-02  0.226444154977798    
  0.134654998779297      -1.14058423042297      0.311879953369498E-02  0.225817739963531    
  0.134890004992485      -1.14039731025696      0.312805990688503E-02  0.225191324949264    
  0.135124996304512      -1.14021050930023      0.313731934875250E-02  0.224564939737320    
  0.135360002517700      -1.14002370834351      0.314657948911190E-02  0.223938524723053    
  0.135594993829727      -1.13983690738678      0.315583916381002E-02  0.223312139511108    
  0.135830000042915      -1.13964998722076      0.316509930416942E-02  0.222685724496841    
  0.136065006256103      -1.13946318626404      0.317435944452882E-02  0.222059309482574    
  0.136299997568130      -1.13927638530731      0.318361911922693E-02  0.221432924270630    
  0.136535003781319      -1.13908946514130      0.319287925958633E-02  0.220806509256363    
  0.136769995093346      -1.13890266418457      0.320213893428445E-02  0.220180124044418    
  0.137005001306534      -1.13871586322784      0.321139907464385E-02  0.219553709030151    
  0.137239992618561      -1.13852906227112      0.322065851651132E-02  0.218927323818207    
  0.137474998831749      -1.13834214210510      0.322991888970137E-02  0.218300908803940    
  0.137710005044937      -1.13815534114838      0.323917903006077E-02  0.217674493789673    
  0.137944996356964      -1.13796854019165      0.324843847192824E-02  0.217048108577728    
  0.138180002570152      -1.13776242733002      0.325851328670979E-02  0.216395512223244    
  0.138414993882179      -1.13753926753998      0.326931150630117E-02  0.215719655156136    
  0.138650000095367      -1.13731610774994      0.328011042438448E-02  0.215043753385544    
  0.138885006308556      -1.13709294795990      0.329090934246778E-02  0.214367866516113    
  0.139119997620583      -1.13686990737915      0.330170756205916E-02  0.213692009449005    
  0.139355003833771      -1.13664674758911      0.331250671297312E-02  0.213016122579575    
  0.139589995145798      -1.13642358779907      0.332330493256450E-02  0.212340265512466    
  0.139825001358986      -1.13620042800903      0.333410385064781E-02  0.211664378643036    
  0.140059992671013      -1.13597726821899      0.334490207023919E-02  0.210988521575928    
  0.140294998884201      -1.13575410842896      0.335570098832250E-02  0.210312634706497    
  0.140530005097389      -1.13553094863892      0.336649990640581E-02  0.209636732935906    
  0.140764996409416      -1.13530778884888      0.337729835882783E-02  0.208960890769958    
  0.141000002622604      -1.13508462905884      0.338809727691114E-02  0.208284988999367    
  0.141234993934631      -1.13486158847809      0.339889549650252E-02  0.207609131932259    
  0.141470000147819      -1.13463842868805      0.340969441458583E-02  0.206933245062828    
  0.141705006361008      -1.13438606262207      0.342163559980690E-02  0.206234261393547    
  0.141939997673035      -1.13413214683533      0.343364221043885E-02  0.205533981323242    
  0.142175003886223      -1.13387823104858      0.344564951956272E-02  0.204833671450615    
  0.142409995198250      -1.13362419605255      0.345765613019466E-02  0.204133391380310    
  0.142645001411438      -1.13337028026581      0.346966343931854E-02  0.203433081507683    
  0.142879992723465      -1.13311636447906      0.348167004995048E-02  0.202732801437378    
  0.143114998936653      -1.13286232948303      0.349367735907435E-02  0.202032476663590    
  0.143350005149841      -1.13260841369629      0.350568466819823E-02  0.201332166790962    
  0.143584996461868      -1.13235449790955      0.351769127883017E-02  0.200631886720657    
  0.143820002675057      -1.13210046291351      0.352969858795404E-02  0.199931561946869    
  0.144054993987083      -1.13184654712677      0.354170519858599E-02  0.199231296777725    
  0.144290000200272      -1.13158571720123      0.355396070517600E-02  0.198528200387955    
  0.144525006413460      -1.13130879402161      0.356680946424604E-02  0.197818502783775    
  0.144759997725487      -1.13103187084198      0.357965752482414E-02  0.197108849883080    
  0.144995003938675      -1.13075482845306      0.359250628389418E-02  0.196399152278900    
  0.145229995250702      -1.13047790527344      0.360535411164164E-02  0.195689484477043    
  0.145465001463890      -1.13020086288452      0.361820287071168E-02  0.194979786872864    
  0.145699992775917      -1.12992393970490      0.363105093128979E-02  0.194270133972168    
  0.145934998989105      -1.12964689731598      0.364389969035983E-02  0.193560436367989    
  0.146170005202293      -1.12936401367188      0.365695473738015E-02  0.192849621176720    
  0.146404996514320      -1.12907361984253      0.367026799358427E-02  0.192137449979782    
  0.146640002727508      -1.12878322601318      0.368358194828033E-02  0.191425234079361    
  0.146874994039535      -1.12849283218384      0.369689520448446E-02  0.190713062882423    
  0.147110000252724      -1.12819421291351      0.371048389934003E-02  0.190000355243683    
  0.147345006465912      -1.12789559364319      0.372407236136496E-02  0.189287632703781    
  0.147579997777939      -1.12759709358215      0.373766012489796E-02  0.188574969768524    
  0.147815003991127      -1.12729096412659      0.375149166211486E-02  0.187862619757652    
  0.148049995303154      -1.12697875499725      0.376551598310471E-02  0.187150597572327    
  0.148285001516342      -1.12666666507721      0.377954123541713E-02  0.186438515782356    
  0.148519992828369      -1.12635457515717      0.379356555640697E-02  0.185726493597031    
  0.148754999041557      -1.12604236602783      0.380759080871940E-02  0.185014426708221    
  0.148990005254746      -1.12573027610779      0.382161606103182E-02  0.184302359819412    
  0.149224996566772      -1.12541818618774      0.383564038202167E-02  0.183590337634087    
  0.149460002779961      -1.12510609626770      0.384966563433409E-02  0.182878270745277    
  0.149694994091988      -1.12477731704712      0.386419449932873E-02  0.182169452309608    
  0.149930000305176      -1.12444162368774      0.387893570587039E-02  0.181461930274963    
  0.150165006518364      -1.12410593032837      0.389367691241205E-02  0.180754423141479    
  0.150399997830391      -1.12377023696899      0.390841718763113E-02  0.180046945810318    
  0.150635004043579      -1.12343442440033      0.392315816134214E-02  0.179339438676834    
  0.150869995355606      -1.12309873104096      0.393789820373058E-02  0.178631961345673    
  0.151105001568794      -1.12276303768158      0.395263964310288E-02  0.177924454212189    
  0.151339992880821      -1.12242734432221      0.396737968549132E-02  0.177216976881027    
  0.151574999094009      -1.12209165096283      0.398212065920234E-02  0.176509454846382    
  0.151810005307198      -1.12175595760346      0.399686209857464E-02  0.175801947712898    
  0.152044996619224      -1.12142026424408      0.401160214096308E-02  0.175094470381737    
  0.152280002832413      -1.12108278274536      0.402639200910926E-02  0.174387603998184    
  0.152514994144440      -1.12071478366852      0.404202053323388E-02  0.173691734671593    
  0.152750000357628      -1.12034678459168      0.405765045434237E-02  0.172995835542679    
  0.152985006570816      -1.11997878551483      0.407328037545085E-02  0.172299936413765    
  0.153219997882843      -1.11961078643799      0.408890889957547E-02  0.171604081988335    
  0.153455004096031      -1.11924278736115      0.410453882068396E-02  0.170908182859421    
  0.153689995408058      -1.11887478828430      0.412016734480858E-02  0.170212328433991    
  0.153925001621246      -1.11850678920746      0.413579726591706E-02  0.169516429305077    
  0.154159992933273      -1.11813890933991      0.415142625570297E-02  0.168820574879646    
  0.154394999146461      -1.11777091026306      0.416705571115017E-02  0.168124675750732    
  0.154630005359650      -1.11740291118622      0.418268563225865E-02  0.167428776621818    
  0.154864996671677      -1.11703491210938      0.419831415638328E-02  0.166732907295227    
  0.155100002884865      -1.11666691303253      0.421394407749176E-02  0.166037008166313    
  0.155334994196892      -1.11629891395569      0.422957306727767E-02  0.165341153740883    
  0.155570000410080      -1.11593091487884      0.424520252272487E-02  0.164645254611969    
  0.155805006623268      -1.11554443836212      0.426127715036273E-02  0.163958489894867    
  0.156039997935295      -1.11513721942902      0.427785050123930E-02  0.163282021880150    
  0.156275004148483      -1.11472988128662      0.429442478343844E-02  0.162605509161949    
  0.156509995460510      -1.11432266235352      0.431099813431501E-02  0.161929056048393    
  0.156745001673698      -1.11391544342041      0.432757241651416E-02  0.161252543330193    
  0.156979992985725      -1.11350810527801      0.434414576739073E-02  0.160576090216637    
  0.157214999198914      -1.11310088634491      0.436072004958987E-02  0.159899577498436    
  0.157450005412102      -1.11269354820252      0.437729433178902E-02  0.159223064780235    
  0.157684996724129      -1.11228632926941      0.439386768266559E-02  0.158546611666679    
  0.157920002937317      -1.11187911033630      0.441044196486473E-02  0.157870098948479    
  0.158154994249344      -1.11147177219391      0.442701531574130E-02  0.157193645834923    
  0.158390000462532      -1.11106455326080      0.444359006360173E-02  0.156517133116722    
  0.158625006675720      -1.11065721511841      0.446016434580088E-02  0.155840635299683    
  0.158859997987747      -1.11024999618530      0.447673769667745E-02  0.155164167284965    
  0.159095004200935      -1.10984277725220      0.449331197887659E-02  0.154487654566765    
  0.159329995512962      -1.10943543910980      0.450988532975316E-02  0.153811201453209    
  0.159565001726151      -1.10902667045593      0.452649081125855E-02  0.153135553002358    
  0.159799993038177      -1.10857522487640      0.454396056011319E-02  0.152484104037285    
  0.160034999251366      -1.10812377929688      0.456143170595169E-02  0.151832610368729    
  0.160270005464554      -1.10767233371735      0.457890285179019E-02  0.151181116700172    
  0.160504996776581      -1.10722088813782      0.459637306630611E-02  0.150529667735100    
  0.160740002989769      -1.10676944255829      0.461384421214461E-02  0.149878188967705    
  0.160974994301796      -1.10631799697876      0.463131396099925E-02  0.149226740002632    
